riskGUID,risk,riskID,riskType
56f6cf36-d94f-11e9-4b37-001dd8b72a50,"Counterfeiting of coins, expenditure and introduction into the State (with prior agreement and/or without agreement) of counterfeit coins",237,Other (operational) risks
56f6cf27-d94f-11e9-4b37-001dd8b72a50,Spending of counterfeit coins received in good faith,2787,Other (operational) risks
c7245d97-f006-11e9-4b37-001dd8b72a50,Spending of counterfeit coins received in good faith,2787,Other (operational) risks
c7245d91-f006-11e9-4b37-001dd8b72a50,"Counterfeiting of coins, expenditure and introduction into the State (with prior agreement and/or without agreement) of counterfeit coins",237,Other (operational) risks
c7245d94-f006-11e9-4b37-001dd8b72a50,Alteration of coins,95,Other (operational) risks
7e566949-948b-11ec-43a8-001dd8b72a55,Inaccuracy of processed data,754,Other (operational) risks
bd6e85d2-bc3f-11ea-1911-001dd8b72a55,Not published,2404,Other (operational) risks
3dfeb880-bb76-11ea-1911-001dd8b72a55,Concordance opinion not collected,201,Financial Disclosure Risk (ex 262/2005)
94cb8e67-d2b2-11e8-2249-001dd8b721ea,Update not done,2888,Other (operational) risks
0776d71d-d3aa-11e8-2249-001dd8b721ea,Non-compliance with the Rules,2371,Financial Disclosure Risk (ex 262/2005)
2185a6d8-27f5-11eb-43a8-001dd8b72a55,Incorrect / incomplete data entry,1044,Other (operational) risks
2e58a719-00e7-11ec-275f-001dd8b72a50,Failure to produce the transfer agreement,624,Legal and non-compliance
f7488e58-e3e7-11eb-43a8-001dd8b72a55,Incorrect accounting of the tax credit,1134,Financial Disclosure Risk (ex 262/2005)
0846cc56-ea21-11eb-43a8-001dd8b72a55,Wrong acquisition of contracts/documentation,2940,Legal and non-compliance
c0128785-9103-11e9-2249-001dd8b721ea,Incomplete/outdated documentation and verifications,941,Financial Disclosure Risk (ex 262/2005)
82172acc-4992-11e9-2249-001dd8b721ea,Incorrect proposed resolution,1876,Financial Disclosure Risk (ex 262/2005)
bd771c33-fa45-11ec-43a8-001dd8b72a55,Resolution carried out without management faculties,2677,Financial Disclosure Risk (ex 262/2005)
bd771c36-fa45-11ec-43a8-001dd8b72a55, Incorrect registration of the resolution,32,Financial Disclosure Risk (ex 262/2005)
18159d2a-9fa5-11e8-2249-001dd8b721ea,Incorrect and/or incomplete resolution with respect to what was entered in the system,1222,Financial Disclosure Risk (ex 262/2005)
c01287a1-9103-11e9-2249-001dd8b721ea,Incorrect proposed resolution,1876,Financial Disclosure Risk (ex 262/2005)
afb81eff-fd15-11e8-2249-001dd8b721ea,Incorrect/incomplete preparation of documentation,2088,Other (operational) risks
d54142c1-6dba-11ea-6ab0-001dd8b72a56,Failure to deliver within the established deadlines,548,Financial Disclosure Risk (ex 262/2005)
d54142d5-6dba-11ea-6ab0-001dd8b72a56,Incorrect/incomplete preparation of documentation,2088,Other (operational) risks
f979e83b-7653-11e9-2249-001dd8b721ea,Failure to register the enforcement procedure with a positive outcome,646,Financial Disclosure Risk (ex 262/2005)
fdddcfe2-1bab-11e8-2249-001dd8b721ea,Rejects from QDH Quadrature Flows,2649,Financial Disclosure Risk (ex 262/2005)
0a365d9a-40c9-11e9-2249-001dd8b721ea,Branch opening block,154,Other (operational) risks
7f0d7ec2-a3f4-11ea-4b37-001dd8b72a50,Incorrect and/or incomplete data upload,1200,Financial Disclosure Risk (ex 262/2005)
be754bf3-a1a7-11ea-6ab0-001dd8b72a56,Incorrect or complete ratings,1729,Financial Disclosure Risk (ex 262/2005)
be4afbdd-bf9c-11ea-6ab0-001dd8b72a56,Registration and payment not made on time,2643,Other (operational) risks
98971c5f-2c08-11e7-2688-00101818ed80,Failure to validate the questionnaires,699,Legal and non-compliance
b71b8fa0-cdba-11eb-275f-001dd8b72a50,Incorrect data indicated in the declaration and/or failure to meet the required requirements,1452,Other (operational) risks
d6d07b5e-87e4-11e7-2249-001dd8b721ea,Incomplete or incorrect documentation,887,Other (operational) risks
f36e13c0-7c1f-11eb-43a8-001dd8b72a55,Delay in providing documentation,308,Other (operational) risks
f36e13c3-7c1f-11eb-43a8-001dd8b72a55,Incomplete or non-exhaustive documentation,905,Other (operational) risks
e8af4287-930c-11e7-2249-001dd8b721ea,Incomplete or incorrect documentation,887,Other (operational) risks
91492ba0-87ed-11e7-2249-001dd8b721ea,Production of documentation on time,2614,Other (operational) risks
91a0e840-7c0e-11eb-43a8-001dd8b72a55,Provision of documentation within the established times,2620,Other (operational) risks
91a0e842-7c0e-11eb-43a8-001dd8b72a55,Incomplete or incorrect documentation,887,Other (operational) risks
97459b00-d3fd-11eb-60ce-001dd8b72a56,Ascertain the service mode in the foreign market,128,Legal and non-compliance
5cc6e0b2-d33f-11eb-60ce-001dd8b72a56,Management of the negotiation not compliant with the rules and the service model,2213,Other (operational) risks
97459b03-d3fd-11eb-60ce-001dd8b72a56,Verify the presence of the Legal Opinion,2907,Other (operational) risks
3e29cb39-fecc-11e8-2249-001dd8b721ea,Permanence of compromised machines within the perimeter of the managed systems,2469,Other (operational) risks
10197c11-fec8-11e8-2249-001dd8b721ea,Dissemination of phishing/spam campaigns on the perimeter of managed systems,331,Other (operational) risks
ec1207e1-5a69-11e7-2688-00101818ed80,Personal data not updated,2471,Other (operational) risks
de4cc5c0-c45f-11e7-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
e7b90641-4a28-11e8-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
8fd97107-47cd-11e8-2249-001dd8b721ea,Incorrect balances,1276,Financial Disclosure Risk (ex 262/2005)
5e53d621-d5bc-11e7-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
f057fc33-d5be-11e7-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
0d456109-4c52-11e8-2249-001dd8b721ea,Incorrect file,1601,Financial Disclosure Risk (ex 262/2005)
b710a56b-c462-11e7-2249-001dd8b721ea,Failure to align information on the severance pay fund with the general accounting results,458,Financial Disclosure Risk (ex 262/2005)
b0a43bf7-10ad-11e8-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
039aa008-10aa-11e8-2249-001dd8b721ea,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
0d456115-4c52-11e8-2249-001dd8b721ea,Incorrect usage determination,2024,Financial Disclosure Risk (ex 262/2005)
8efa68d8-c476-11e7-2249-001dd8b721ea,Incorrect / not complete feeding of working xls files,1051,Financial Disclosure Risk (ex 262/2005)
4d032310-c492-11e7-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
1e8a04f9-34da-11ed-7f82-001dd8b72a50,Incorrect accounts,1145,
e7b90616-4a28-11e8-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
de4cc5e5-c45f-11e7-2249-001dd8b721ea,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
b40a506a-4228-11e8-2249-001dd8b721ea,Inconsistent service awards,1024,Financial Disclosure Risk (ex 262/2005)
20c789d5-10ab-11e8-2249-001dd8b721ea,Presumed data correct,2596,Financial Disclosure Risk (ex 262/2005)
b84e1b85-c46f-11e7-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
6f4a25d6-c9ea-11e7-2249-001dd8b721ea,Incorrect data,1413,Financial Disclosure Risk (ex 262/2005)
1db73f82-4222-11e8-2249-001dd8b721ea,Incorrect severance indemnity paid,1943,Financial Disclosure Risk (ex 262/2005)
3bcb980a-4de8-11e8-2249-001dd8b721ea,Incorrect step data,1962,Financial Disclosure Risk (ex 262/2005)
20c789e9-10ab-11e8-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
f057fc2d-d5be-11e7-2249-001dd8b721ea,Mismatch between database and accounting data,2267,Financial Disclosure Risk (ex 262/2005)
8fd970e1-47cd-11e8-2249-001dd8b721ea,Incorrect file,1601,Financial Disclosure Risk (ex 262/2005)
a449b595-2c2b-11e8-2249-001dd8b721ea,Wrong reporting,3181,Legal and non-compliance
71efd77f-0ee7-11eb-60ce-001dd8b72a56,Missing or incorrect reporting,2311,Legal and non-compliance
71efd782-0ee7-11eb-60ce-001dd8b72a56,Missing or incorrectly valued data,2313,Legal and non-compliance
61c92c83-c920-11e7-2249-001dd8b721ea,Incorrect or missing data in the report,1795,Legal and non-compliance
71efd78b-0ee7-11eb-60ce-001dd8b72a56,Data not sent,285,Legal and non-compliance
ad481ed9-2c2f-11e8-2249-001dd8b721ea,Late or incorrect reporting,2184,Legal and non-compliance
81547040-9496-11e8-2249-001dd8b721ea,Incorrect or missing data in the report,1795,Legal and non-compliance
8d424b85-fefb-11ea-275f-001dd8b72a50,Incorrect KQI calculation,1057,Financial Disclosure Risk (ex 262/2005)
fd357250-8053-11e9-2249-001dd8b721ea,Incorrect or incomplete formalization of the configuration parameters,1769,Other (operational) risks
cca4c0d1-1a3c-11e9-2249-001dd8b721ea,Wrong dictionaryization,3051,Other (operational) risks
8244291d-d514-11ec-43a8-001dd8b72a55,Incorrect provision proposal,1878,Financial Disclosure Risk (ex 262/2005)
c2b5276a-ebda-11e8-2249-001dd8b721ea,Failure to manage the property,591,Other (operational) risks
1dd75f80-324c-11ec-275f-001dd8b72a50,Ticket entered incorrectly,2828,Financial Disclosure Risk (ex 262/2005)
bef42755-5c90-11eb-275f-001dd8b72a50,Wrong deal,3041,Financial Disclosure Risk (ex 262/2005)
95d8bf1d-b620-11ea-6ab0-001dd8b72a56,Inconsistencies in the P&L report,959,Financial Disclosure Risk (ex 262/2005)
95d8bf0c-b620-11ea-6ab0-001dd8b72a56,Failure to validate the deal,697,Financial Disclosure Risk (ex 262/2005)
a1126730-5c01-11e7-2688-00101818ed80,Incorrect system power supply,1980,Financial Disclosure Risk (ex 262/2005)
a053159f-b606-11ea-6ab0-001dd8b72a56,Incorrect data entry,1428,Financial Disclosure Risk (ex 262/2005)
2527b235-6e7c-11ea-1911-001dd8b72a55,Possible incorrect accounting,2490,Financial Disclosure Risk (ex 262/2005)
aba4661e-6e6d-11ea-1911-001dd8b72a55,Wrong or failed installment charge at maturity,3128,Financial Disclosure Risk (ex 262/2005)
bf47a442-6e6f-11ea-1911-001dd8b72a55,No monitoring,2347,Other (operational) risks
33a534f9-9a69-11ea-1911-001dd8b72a55,Possible incorrect accounting,2490,Financial Disclosure Risk (ex 262/2005)
631a9334-b9fa-11ea-1911-001dd8b72a55,Incorrect setting and correctness of the operation,1936,Financial Disclosure Risk (ex 262/2005)
daf20ce1-6e70-11ea-1911-001dd8b72a55,Possible incorrect accounting,2490,Financial Disclosure Risk (ex 262/2005)
05148690-d903-11e7-2249-001dd8b721ea,Non-compliant data,2378,Financial Disclosure Risk (ex 262/2005)
7663d0e8-3e57-11e8-2249-001dd8b721ea,Incomplete download from infoprovider,857,Other (operational) risks
495a3711-d8ec-11e7-2249-001dd8b721ea,Incorrect data entry,1428,Financial Disclosure Risk (ex 262/2005)
dd1e6515-ede1-11e6-2688-00101818ed80,Failure to return all assigned devices,658,Other (operational) risks
7cf625c0-3e43-11ec-60ce-001dd8b72a56,Incompleteness of the transmitted data,956,Other (operational) risks
6c4a920f-97a0-11eb-275f-001dd8b72a50,Mismatch and Wrong Information in Declaration,2262,Other (operational) risks
02d9f0d8-b4c0-11eb-43a8-001dd8b72a55,Incorrectness of the prospectuses,2109,Financial Disclosure Risk (ex 262/2005)
2ef75c53-a68b-11eb-43a8-001dd8b72a55,Incomplete and/or incorrect files sent,813,Other (operational) risks
f826898f-2b2c-11e7-2688-00101818ed80,Misalignment between system data and contract,2242,Financial Disclosure Risk (ex 262/2005)
63b3d096-8015-11ec-43a8-001dd8b72a55,Message not received by Banca d'Italia,2225,Other (operational) risks
14e98127-fff0-11e6-2688-00101818ed80,Unworked position,2886,Other (operational) risks
dc182c39-ff5a-11e6-2688-00101818ed80,Unworked position,2886,Other (operational) risks
7a678f05-a17a-11e9-6ab0-001dd8b72a56,Incorrect data transmission,1462,Other (operational) risks
9b45f570-a889-11e9-6ab0-001dd8b72a56,Incorrect and/or complete collection of information,1190,Other (operational) risks
5e1803f0-cdbc-11eb-275f-001dd8b72a50,Impediments to enrollment in the IVASS Register,745,Other (operational) risks
d8b577fc-6e3a-11e8-2249-001dd8b721ea,Incorrect reporting,1914,Financial Disclosure Risk (ex 262/2005)
d8b577df-6e3a-11e8-2249-001dd8b721ea,Incorrect reporting,1914,Financial Disclosure Risk (ex 262/2005)
f0c18b67-6e38-11e8-2249-001dd8b721ea,Failure to account for credits,444,Financial Disclosure Risk (ex 262/2005)
281d5669-6e15-11e8-2249-001dd8b721ea,Incorrect payment for incorrect parameters,1819,Financial Disclosure Risk (ex 262/2005)
6d509e80-6e27-11e8-2249-001dd8b721ea,Foreign exchange trading risk,720,Financial Disclosure Risk (ex 262/2005)
429c9ee3-6e36-11e8-2249-001dd8b721ea,Presence of raw locations,2579,Financial Disclosure Risk (ex 262/2005)
429c9ef7-6e36-11e8-2249-001dd8b721ea,Discrepancies in the roles elaborated with what was recognized by the depositary,328,Financial Disclosure Risk (ex 262/2005)
0b3451e0-029d-11e9-2249-001dd8b721ea,Incorrect tax calculation,1985,Financial Disclosure Risk (ex 262/2005)
d8b577fe-6e3a-11e8-2249-001dd8b721ea,Incorrect tax certifications,1986,Financial Disclosure Risk (ex 262/2005)
485cb707-6e43-11e8-2249-001dd8b721ea,Incorrect foreign tax management,1615,Financial Disclosure Risk (ex 262/2005)
0b3451ee-029d-11e9-2249-001dd8b721ea,Incorrect payments,1828,Financial Disclosure Risk (ex 262/2005)
0b3451f0-029d-11e9-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
2185a6e4-27f5-11eb-43a8-001dd8b72a55,Incorrect / incomplete data entry,1044,Other (operational) risks
3bbe6df0-151e-11eb-275f-001dd8b72a50,Risk of lack of legitimacy requested,2728,Legal and non-compliance
96306602-5f40-11e8-2249-001dd8b721ea,Wrong identification of the applicant,3092,Other (operational) risks
d313f119-55e2-11e9-2249-001dd8b721ea,Template data incomplete and/or incorrect,2820,Financial Disclosure Risk (ex 262/2005)
d670b032-55e2-11e9-2249-001dd8b721ea,Sending incorrect data,2768,Financial Disclosure Risk (ex 262/2005)
43c7cec8-5a12-11e9-2249-001dd8b721ea,Incomplete reconciliation,918,Financial Disclosure Risk (ex 262/2005)
435c89c8-5a12-11e9-2249-001dd8b721ea,Incorrect accounting data,1086,Financial Disclosure Risk (ex 262/2005)
732a5f07-7269-11e9-2249-001dd8b721ea,Incomplete tables,928,Financial Disclosure Risk (ex 262/2005)
d5c024ea-55e2-11e9-2249-001dd8b721ea,Package not sent,2456,Financial Disclosure Risk (ex 262/2005)
aeaf2adc-1ba2-11ec-43a8-001dd8b72a55,Incorrect application of accounting principles,1239,Financial Disclosure Risk (ex 262/2005)
d4d8f93c-55e2-11e9-2249-001dd8b721ea,Package data incomplete and/or incorrect,2454,Financial Disclosure Risk (ex 262/2005)
abc6e8ac-14b0-11e9-2249-001dd8b721ea,Failure to acquire the guarantee,448,Other (operational) risks
6634f3d0-044d-11e9-2249-001dd8b721ea,Failure to report a crime that can be prosecuted ex officio by a public service officer,649,Other (operational) risks
86fe3911-0460-11e9-2249-001dd8b721ea,Failure to comply with the deadlines established for the formal submission of the investigation to the competent body.,516,Other (operational) risks
0ab076ba-045c-11e9-2249-001dd8b721ea,Inadequate or incorrect documentation supporting the investigation,765,Other (operational) risks
0ab076b6-045c-11e9-2249-001dd8b721ea,Resolution passed by a person without the necessary delegated faculties.,2680,Other (operational) risks
6634f3e1-044d-11e9-2249-001dd8b721ea,Inadequate or incorrect documentation supporting the investigation,765,Other (operational) risks
abc6e897-14b0-11e9-2249-001dd8b721ea,Failure to highlight in the proposal the possible need to subordinate the formalization of the admission to the acquisition of a guarantee,568,Other (operational) risks
90e921e4-043b-11e9-2249-001dd8b721ea,"Acquisition of incomplete, incorrect or formally defective documentation",84,Other (operational) risks
014e9c3a-c874-11e7-2249-001dd8b721ea,Non-compliant service provided,2384,Other (operational) risks
a3bbed6d-26ad-11e8-2249-001dd8b721ea,Incorrect or missing confirmation of the SAG,1792,Financial Disclosure Risk (ex 262/2005)
1d8b0a57-410b-11dd-23a9-00505682243b,Incorrect classification,1347,Financial Disclosure Risk (ex 262/2005)
efc7b779-2005-11ea-1911-001dd8b72a55,Presence of positions that do not have valid administrative status,2576,Financial Disclosure Risk (ex 262/2005)
a4b7e3bb-d02d-11e7-2249-001dd8b721ea,Incomplete assignment of positions,829,Other (operational) risks
5ac17e72-243c-11eb-275f-001dd8b72a50,Impacts of exogenous components not detected,743,Other (operational) risks
2b5914d6-243f-11eb-275f-001dd8b72a50,Statistical tests failed,2798,Financial Disclosure Risk (ex 262/2005)
2b5914d2-243f-11eb-275f-001dd8b72a50,Incompetent masses,774,Financial Disclosure Risk (ex 262/2005)
a51a1c94-4533-11e7-2688-00101818ed80,Incorrect/incomplete report,2091,Other (operational) risks
fca35dd0-0255-11e7-2688-00101818ed80,Presence of pending positions,2574,Financial Disclosure Risk (ex 262/2005)
09f0f5d6-89c2-11ec-275f-001dd8b72a50,Incorrect and inconsistent financial data,1189,Financial Disclosure Risk (ex 262/2005)
93019f34-026c-11e7-2688-00101818ed80,Wrong operation entry,3124,Financial Disclosure Risk (ex 262/2005)
e7cd46c6-d778-11ec-43a8-001dd8b72a55,Incorrect execution of the SPPI test,1580,Financial Disclosure Risk (ex 262/2005)
cf931765-0267-11e7-2688-00101818ed80,Settlement: failure to communicate with the counterparty,2777,Financial Disclosure Risk (ex 262/2005)
400e6074-bf59-11ea-6ab0-001dd8b72a56,Failure to send the transaction to the sectional accounting system,669,Financial Disclosure Risk (ex 262/2005)
cbc381fe-ba02-11ea-6ab0-001dd8b72a56,Presence of unreconciled rejects/suspended,2591,Financial Disclosure Risk (ex 262/2005)
400e6060-bf59-11ea-6ab0-001dd8b72a56,Mismatch between sending and receiving settlement confirmations,2271,Financial Disclosure Risk (ex 262/2005)
f245fcd9-0341-11e7-2688-00101818ed80,Incorrect settlement instructions,1940,Financial Disclosure Risk (ex 262/2005)
2d58d0ff-2b55-11e8-2249-001dd8b721ea,Incorrect data entry,1428,Financial Disclosure Risk (ex 262/2005)
