controlGUID,controlCategory,control,controlID,controlType
ca9759be-88c9-11e7-2249-001dd8b721ea,Other,Verify consistency of the add-on calculation with respect to the standard methodology,2380,Manual
1ec30a13-ba2e-11e7-2249-001dd8b721ea,Other,Check System Log SFT Verifier,296,Manual
c16e6940-ba2e-11e7-2249-001dd8b721ea,Other,Check the alert mails and daily logs generated by the system during the calculation process,921,Semi-automatic
c97ad890-c415-11ea-1911-001dd8b72a55,Other,Analyze PFE measurement reports,41,Manual
2373499d-3de3-11ea-4b37-001dd8b72a50,Other,Check for correct system update,556,Manual
237349ac-3de3-11ea-4b37-001dd8b72a50,Other,Verify the correct accounting of the PAV,3157,Manual
922d195f-3ddc-11ea-4b37-001dd8b72a50,Other,Verify the correctness of accounting and management of the PAV,3570,Manual
aeef0e3c-2188-11e6-2688-00101818ed80,Other,Verify the correct and complete compilation of the worksheets,3211,Manual
9f8c6301-218a-11e6-2688-00101818ed80,Other,Verify the correct determination of the amount of withholding taxes to be paid or credited,3326,Manual
9f8c6328-218a-11e6-2688-00101818ed80,Other,Verify the payment of withholding taxes,3950,Manual
9f8c6322-218a-11e6-2688-00101818ed80,Other,Ensure correct and timely payment to the treasury,1795,Manual
8f29f820-e75c-11e8-2249-001dd8b721ea,Operational,Verify proper verification imputation,2685,Manual
7f97d2f3-a817-11e7-2249-001dd8b721ea,Other,Carry out Volcker Rule monitoring and carry out a II level check,117,empty
833bd409-e756-11e8-2249-001dd8b721ea,Operational,Verify the correct arrangement of the anomalies,3245,Manual
c287a5b7-be35-11e2-714a-002655d352c9,Other,Verify fulfillment execution,2615,Manual
3166b2d2-3479-11e6-2688-00101818ed80,Other,Verify the correct and complete compilation of the file useful for the declaration and settlement,3209,empty
31964e44-3479-11e6-2688-00101818ed80,Other,Verify the absence of anomalies and rejects in the electronic transmission,2911,empty
31964e46-3479-11e6-2688-00101818ed80,Other,Verify that you have received the requested information,2902,empty
31964e4a-3479-11e6-2688-00101818ed80,Other,Verify the correct and complete compilation of the Ministerial Model,3206,empty
abdc530d-cd11-11e6-2688-00101818ed80,Other,Verify the formal correctness of the Ministerial Model and the absence of blocking errors on the diagnostic,3898,Semi-automatic
7cd0b979-d99f-11e6-2688-00101818ed80,Other,Check the correspondence of the tax results with the accounting balances,1329,Manual
30ed1620-3479-11e6-2688-00101818ed80,Other,Check the accounting of the position,895,Manual
30ed1614-3479-11e6-2688-00101818ed80,Other,Check the correspondence between the expected debit/credit balances,1315,Manual
b1d29e6d-a67b-11ea-6ab0-001dd8b72a56,Other,Check and validate the entries in the position keeping system,336,Manual
6a3fb270-b06b-11ea-4b37-001dd8b72a50,Other,Check and validate the entries in the position keeping system for sending to Accounting,337,Manual
6a3fb268-b06b-11ea-4b37-001dd8b72a50,Other,Check and validate the entries in the position keeping system for sending to Accounting,337,Manual
63f6af1a-c298-11ea-1911-001dd8b72a55,Other,Validate operation on the BO system for sending to accounting,2151,Manual
50d445df-7813-11e7-2249-001dd8b721ea,Other,Check the data loaded into the system,1358,Manual
cf6927e6-28e0-11e7-2688-00101818ed80,Other,Check draft contracts,468,Manual
50d445d3-7813-11e7-2249-001dd8b721ea,Other,Check documentation sent to the Region,464,Manual
50d445fa-7813-11e7-2249-001dd8b721ea,Other,Verify the correct acquisition/loading of the guarantees in the procedure,3187,Manual
a616436d-7816-11e7-2249-001dd8b721ea,Other,Check the documentation received,1401,Manual
506a3fdb-781b-11e7-2249-001dd8b721ea,Other,Check the correctness of the accounting,1243,Manual
5b6a3ebb-3ac4-11e7-2688-00101818ed80,Other,Oversee system reporting,1983,Manual
92c70af8-780f-11e7-2249-001dd8b721ea,Other,Check documentation,460,Manual
80439fbc-28d5-11e7-2688-00101818ed80,Other,Verify the data of the appraisal and the costs incurred,3842,Manual
a6164381-7816-11e7-2249-001dd8b721ea,Other,Check the data loaded into the system,1358,Manual
a616438f-7816-11e7-2249-001dd8b721ea,Other,Verify the correctness of the disbursement accounting,3691,Manual
afb631f2-781c-11e7-2249-001dd8b721ea,Other,Check the data loaded into the system,1358,Manual
4d7e5a91-3a3a-11e7-2688-00101818ed80,Other,Verify the correctness of the disbursement accounting,3691,Manual
afb631e4-781c-11e7-2249-001dd8b721ea,Other,Verify the formal completeness of the documentation for subsidized mortgages,3896,Manual
506a3ff0-781b-11e7-2249-001dd8b721ea,Other,Verify the formal completeness of the documentation for non-subsidised mortgages,3895,Manual
50d445ec-7813-11e7-2249-001dd8b721ea,Other,Verify the correctness of making the sum available to the customer for Mortgages with deferred release,3574,Manual
92c70adf-780f-11e7-2249-001dd8b721ea,Other,Check the correct acquisition/loading of the guarantee in the procedure,1149,Manual
92c70aeb-780f-11e7-2249-001dd8b721ea,Other,Verify the correct acquisition of the policy,3186,Manual
506a3fcd-781b-11e7-2249-001dd8b721ea,Other,Check the draft of the final contract,1411,Manual
739151a7-fcf5-11e7-2249-001dd8b721ea,Other,Verify the correct update of the economic conditions,3502,Manual
4d7e5ab7-3a3a-11e7-2688-00101818ed80,Other,Verify formal completeness of the documentation,2612,Manual
a6164361-7816-11e7-2249-001dd8b721ea,Other,Verify the correct acquisition of the policy,3186,Manual
bb7f79a2-b5f5-11ea-6ab0-001dd8b72a56,Other,Check signing powers,750,Manual
bb7f79bf-b5f5-11ea-6ab0-001dd8b72a56,Other,Check signing powers,750,Manual
c85deb7f-99da-11ea-6ab0-001dd8b72a56,Other,Check the list of unworked items,1481,Manual
c2850a48-99c4-11ea-6ab0-001dd8b72a56,Other,Verify the correctness of the assumptions for uploading the prejudicial event or negative symptom,3616,Manual
0106d925-4212-11e7-2688-00101818ed80,Other,Verify the consistency of the data,3112,empty
45b37390-421e-11e7-2688-00101818ed80,Other,Verify the consistency of the socio-income data,3133,empty
31f0e9dc-1d63-11e8-2249-001dd8b721ea,Other,Annually evaluate the security measures adopted in relation to the evolution of threats,82,empty
73aa1dd0-1d5e-11e8-2249-001dd8b721ea,Other,Carry out a periodic review of high-risk treatments,122,empty
8c9e7dd4-f992-11ea-43a8-001dd8b72a55,Other,Check the correct and complete labeling and subsequent uploading of the Intended Use and Relevance of the Data,1161,Semi-automatic
0daac15e-f991-11ea-43a8-001dd8b72a55,Other,Check the correct and complete census of the Logical Horizontal Data Lineage,1152,Semi-automatic
53150f19-f98f-11ea-43a8-001dd8b72a55,Other,Check the correct and complete census of the Vertical Data Lineage,1155,Semi-automatic
53150f02-f98f-11ea-43a8-001dd8b72a55,Other,Check the correct and complete census of the Physical Horizontal Data Lineage,1153,Semi-automatic
6f7e8913-f98d-11ea-43a8-001dd8b72a55,Other,Check the correct labeling of the Key Data Elements,1195,Semi-automatic
6f7e8941-f98d-11ea-43a8-001dd8b72a55,Other,Check the correct and complete census of the Technical Assets,1154,Semi-automatic
6f7e892a-f98d-11ea-43a8-001dd8b72a55,Other,Check the correct and complete dictionarization of the Business Terms,1156,Semi-automatic
0ad437ee-698f-11e8-2249-001dd8b721ea,Operational,Perform sampling checks for shipping notices,2018,empty
cfd24218-7083-11e8-2249-001dd8b721ea,Operational,Carry out sampling checks on shipping notices,212,empty
4d08874c-30f7-11e8-2249-001dd8b721ea,Operational,Carry out random checks on shipping notices,209,empty
b50c0628-9d2e-11e7-2249-001dd8b721ea,Other,Check the completeness of the documentation,1032,Manual
b50c0624-9d2e-11e7-2249-001dd8b721ea,Other,Verify the correctness of the response to be sent to the requesting Authority.,3783,Manual
59a961a0-93a1-11e7-2249-001dd8b721ea,Other,Check the completeness of the documentation,1032,Manual
67441d82-0753-11ec-275f-001dd8b72a50,Operational,Check documentation,460,Manual
d8604ff3-ca14-11ec-275f-001dd8b72a50,Other,Verify conditions for accrual to risk funds,2351,Manual
1d520885-77db-11ea-1911-001dd8b72a55,Other,Evaluate threshold crossing,1822,Manual
3380dc2f-9393-11ea-4b37-001dd8b72a50,Other,Verify the completeness and correctness of the information to the reference Management Committee of the <soft limit> indicator (orange area),3024,Manual
010abb16-8644-11ea-4b37-001dd8b72a50,Other,Check documentation,460,Manual
010abb08-8644-11ea-4b37-001dd8b72a50,Other,Check the correctness of the documentation,1271,Manual
3380dc3b-9393-11ea-4b37-001dd8b72a50,Other,Verify the completeness and correctness of the information to the reference Management Committee of the intervention actions <hard limit> (red area),3025,Manual
010abb28-8644-11ea-4b37-001dd8b72a50,Other,Check the documentation to be sent,1408,Manual
9c958db5-8866-11ea-6ab0-001dd8b72a56,Other,Verify the calculation of the indicators and the Annual Report,2974,Manual
c2a6b9ef-6510-11ea-6ab0-001dd8b72a56,Other,Check the correctness of the database sent,1267,Semi-automatic
3aaf5e11-7811-11ea-1911-001dd8b72a55,Other,Check calculation on present value,359,Manual
67108470-62e5-11ea-6ab0-001dd8b72a56,Other,Check annual report data for accruals,340,Manual
e22b6e29-73ea-11ea-6ab0-001dd8b72a56,Other,Carry out checks for the purpose of certifying the Servicer Report,143,Manual
e22b6e29-73ea-11ea-6ab0-001dd8b72a56,Other,Carry out checks for the purpose of certifying the Servicer Report,143,Manual
7918c932-6d20-11ea-1911-001dd8b72a55,Other,Check suitability calculation,755,Semi-automatic
0c15ec4e-fa80-11e6-2688-00101818ed80,Other,Verify the correct completion of the data load relating to the securities,3296,Semi-automatic
2d9e193d-6ea0-11ea-1911-001dd8b72a55,Other,Check the capitalization range,964,Manual
ab6877f4-26a1-11e7-2688-00101818ed80,Other,Reconcile data,2061,Manual
3bf936e6-3491-11e7-2688-00101818ed80,Other,Check the test results,1677,Semi-automatic
7ba989e7-fa8d-11e6-2688-00101818ed80,Other,Check the correct completion of the credit data,1177,Semi-automatic
ac6f6314-647e-11eb-43a8-001dd8b72a55,Operational,Check the outcome of the technical analysis,1524,Manual
f3c4e318-6475-11eb-43a8-001dd8b72a55,Operational,Carry out the fulfilments foreseen in terms of Aml/CTF or Countering the Financing of Terrorism,233,Manual
f3c4e315-6475-11eb-43a8-001dd8b72a55,Operational,Carry out checks on the subject of Aml / CTF or Countering the Financing of Terrorism,161,Manual
088d94e6-6480-11eb-43a8-001dd8b72a55,Operational,Check,273,Manual
dbf0a025-6485-11eb-43a8-001dd8b72a55,Operational,Carry out checks on the subject of /Aml /CTF or Countering the Financing of Terrorism,160,Manual
dbf0a028-6485-11eb-43a8-001dd8b72a55,Operational,Carry out the fulfilments foreseen in terms of Aml/CTF or Countering the Financing of Terrorism,233,Manual
f77ba224-6478-11eb-43a8-001dd8b72a55,Operational,Check highlighted Black Listed callsign,646,Manual
aa2ddde6-6486-11eb-43a8-001dd8b72a55,Operational,Check,273,Manual
dac44ae2-e968-11eb-60ce-001dd8b72a56,Other,Check contracts/documentation acquired,391,Manual
fa4d0302-b869-11eb-60ce-001dd8b72a56,Other,Verify the correct accounting of the operation,3168,Semi-automatic
4c0deff8-b85a-11e9-4b37-001dd8b72a50,Other,"Verify the completeness and formal correctness of the data present in the phases and forms, including information relating to Calendar Provisioning",3037,Semi-automatic
4c0defef-b85a-11e9-4b37-001dd8b72a50,Other,"Verify the behavioral consistency of the data present in the phases and forms, including information relating to Calendar Provisioning",2970,Semi-automatic
4c0deffe-b85a-11e9-4b37-001dd8b72a50,Other,Monitor receipt of phases and forms,1926,Manual
9d82cdc1-b8fe-11e9-4b37-001dd8b72a50,Other,Verify and validate the reporting flow,2272,Manual
b39a3c0c-b81e-11e9-4b37-001dd8b72a50,Other,Check the data entered in the support application,1353,Semi-automatic
06c76dcd-b8e7-11e9-4b37-001dd8b72a50,Other,Check that the requested data has been corrected,844,Semi-automatic
f1ddb85b-6855-11ea-6ab0-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
61cd3a37-6855-11ea-6ab0-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
f1ddb874-6855-11ea-6ab0-001dd8b72a56,Other,Verify complete and correct data consolidation,2294,Semi-automatic
72ef2685-6eab-11ea-4b37-001dd8b72a50,Other,Check that the data has been certified,801,Manual
f1ddb87b-6855-11ea-6ab0-001dd8b72a56,Other,Verify the performance consistency of the consolidated data,3953,Semi-automatic
61beb9fc-c7dd-11e9-4b37-001dd8b72a50,Other,Verify the correct and complete entry of the first notes,3215,Manual
93111812-333f-11ec-60ce-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
3f645c0b-b8f9-11e9-4b37-001dd8b72a50,Other,Check the consistency of the COREP_OF_CON and FRTC bases,1091,Semi-automatic
3b0bd95a-b9cc-11e9-4b37-001dd8b72a50,Other,Verify the correct and complete loading of the data,3223,Manual
14d00991-0232-11ea-4b37-001dd8b72a50,Other,Verify the complete fulfillment of the reliefs,3005,Semi-automatic
404e6127-b8e9-11e9-4b37-001dd8b72a50,Other,Check the correctness of the determined values,1269,Manual
fd240dd9-b8e9-11e9-4b37-001dd8b72a50,Other,Verify the correct and complete entry of the first notes,3215,Manual
88931eea-b8e7-11e9-4b37-001dd8b72a50,Other,Verify the correct and complete entry of the first notes,3215,Manual
3e6012b6-b8f6-11e9-4b37-001dd8b72a50,Other,Verify complete and correct data consolidation,2294,Semi-automatic
3e6012b3-b8f6-11e9-4b37-001dd8b72a50,Other,Verify the performance consistency of the consolidated data,3953,Semi-automatic
c67c8146-333e-11ec-60ce-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
61cd3a24-6855-11ea-6ab0-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
d5927187-6853-11ea-6ab0-001dd8b72a56,Other,Check the data entered in the support application,1353,Semi-automatic
06c76df3-b8e7-11e9-4b37-001dd8b72a50,Other,Check the correct compilation of the operational risks phase,1176,Semi-automatic
7ccfa044-b8f9-11e9-4b37-001dd8b72a50,Other,Check the sending result,1631,Semi-automatic
404e6101-b8e9-11e9-4b37-001dd8b72a50,Other,Verify that the expected loss threshold has been exceeded,2828,Semi-automatic
d13825d2-89b0-11ec-275f-001dd8b72a50,Other,Check for any blockage signals,511,empty
2c22678f-ba00-11ea-6ab0-001dd8b72a56,Operational,Square FO and BO position balances,2101,Semi-automatic
9810ea82-166a-11e8-2249-001dd8b721ea,Other,Check the locations on the FO system,1487,Semi-automatic
a1077a43-17c8-11e8-2249-001dd8b721ea,Other,Check that the confirmation has been acquired,793,Manual
561c10d7-b709-11ea-4b37-001dd8b72a50,Operational,Balancing deals on FO and BO systems,102,Semi-automatic
5a606818-28fb-11e8-2249-001dd8b721ea,Other,Check for squaring,601,Semi-automatic
05525530-17c8-11e8-2249-001dd8b721ea,Other,Check off the transaction entered in the FO/MO systems,696,Manual
8be949f1-7917-11e7-2249-001dd8b721ea,Other,Check for discrepancies,561,Semi-automatic
3523192e-791b-11e7-2249-001dd8b721ea,Other,Check the origin of the deviations,1513,empty
517542e3-338f-11e9-2249-001dd8b721ea,Other,Check the correct balance of the summary statement,1166,Manual
ccc2da2a-1640-11e8-2249-001dd8b721ea,Other,Check correct insertion in the fixing procedure,401,Manual
14bd0f62-c29d-11ea-1911-001dd8b72a55,Operational,Check import prices,662,Manual
ead6cff0-c29a-11ea-1911-001dd8b72a55,Other,Check the consistency of the pay off value,1116,Manual
d9d9d8ff-f00b-11e9-4b37-001dd8b72a50,Other,Verify correct b/b listing with materiality,2421,empty
d9d9d8ff-f00b-11e9-4b37-001dd8b72a50,Other,Verify correct b/b listing with materiality,2421,empty
4fa16c80-df8e-11e9-6ab0-001dd8b72a56,Other,Verify the correctness of the b/b lists constituting the 'active bundles',3618,empty
4fa16c80-df8e-11e9-6ab0-001dd8b72a56,Other,Verify the correctness of the b/b lists constituting the 'active bundles',3618,empty
c4b24098-f010-11e9-4b37-001dd8b72a50,Operational,Check the numbering,1507,empty
c4b24098-f010-11e9-4b37-001dd8b72a50,Operational,Check the numbering,1507,empty
c4b24098-f010-11e9-4b37-001dd8b72a50,Operational,Check the numbering,1507,empty
